COD_DISCIPLINA;NOME_DISCIPLINA;COD_TURMA;VAGAS_OFERECIDAS;DIA_SEMANA;HR_INICIO;HR_FIM;TIPO_AULA;COD_CURSO;NOME_DEPTO;PERIODO
TQ410;QUIMICA INDUSTRIAL D;D;54;5ª feira;13:30:00;17:30:00;Prática;12E;Departamento de Engenharia Química;1o. Semestre de 2017
CE001;BIOESTATISTICA;A;45;2ª feira;13:30:00;15:30:00;Teórica;76B;Departamento de Estatística;1o. Semestre de 2017
CE001;BIOESTATISTICA;A;45;4ª feira;13:30:00;15:30:00;Teórica;76B;Departamento de Estatística;1o. Semestre de 2017
CE001;BIOESTATISTICA;B;45;2ª feira;09:30:00;11:30:00;Teórica;76B;Departamento de Estatística;1o. Semestre de 2017
CE001;BIOESTATISTICA;B;45;4ª feira;09:30:00;11:30:00;Teórica;76B;Departamento de Estatística;1o. Semestre de 2017
CE001;BIOESTATISTICA;MB;60;6ª feira;07:30:00;09:30:00;Teórica;31C;Departamento de Estatística;1o. Semestre de 2017
CE001;BIOESTATISTICA;MB;60;4ª feira;07:30:00;09:30:00;Teórica;31C;Departamento de Estatística;1o. Semestre de 2017
CE001;BIOESTATISTICA;N;52;6ª feira;18:30:00;20:10:00;Teórica;45C;Departamento de Estatística;1o. Semestre de 2017
CE001;BIOESTATISTICA;N;52;4ª feira;18:30:00;20:10:00;Teórica;45C;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;A;57;3ª feira;15:30:00;17:30:00;Teórica;02B;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;A;57;5ª feira;15:30:00;17:30:00;Teórica;02B;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;B;55;5ª feira;15:30:00;17:30:00;Teórica;02B;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;B;55;3ª feira;15:30:00;17:30:00;Teórica;02B;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;C;55;3ª feira;15:30:00;17:30:00;Teórica;02B;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;C;55;5ª feira;15:30:00;17:30:00;Teórica;02B;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;CSM;80;5ª feira;09:30:00;11:30:00;Teórica;66C;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;CSM;80;3ª feira;10:30:00;12:30:00;Teórica;66C;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;D;60;4ª feira;17:30:00;19:30:00;Teórica;03A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;D;60;2ª feira;17:30:00;19:30:00;Teórica;03A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;EQ;65;4ª feira;15:30:00;17:30:00;Teórica;06A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;EQ;65;2ª feira;15:30:00;17:30:00;Teórica;06A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;F;50;2ª feira;13:30:00;15:30:00;Teórica;24A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;F;50;4ª feira;13:30:00;15:30:00;Teórica;24A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;G;50;3ª feira;09:30:00;11:30:00;Teórica;10F;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;G;50;5ª feira;09:30:00;11:30:00;Teórica;10F;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;G1;60;5ª feira;20:30:00;22:30:00;Teórica;18F;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;G1;60;3ª feira;20:30:00;22:30:00;Teórica;18F;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;MAT1;50;5ª feira;17:30:00;19:30:00;Teórica;11A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;MAT1;50;3ª feira;17:30:00;19:30:00;Teórica;11A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;MD;40;3ª feira;13:30:00;15:30:00;Teórica;22B;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;MD;40;5ª feira;13:30:00;15:30:00;Teórica;22B;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;MI;30;2ª feira;13:30:00;15:30:00;;26A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;MI;30;4ª feira;13:30:00;15:30:00;;26A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;MN;40;4ª feira;20:30:00;22:30:00;Teórica;105A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;MN;40;6ª feira;20:30:00;22:30:00;Teórica;105A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;PA;50;2ª feira;15:30:00;17:30:00;Teórica;20A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;PA;50;4ª feira;15:30:00;17:30:00;Teórica;20A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;QD;20;5ª feira;15:30:00;17:30:00;Teórica;12E;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;QD;20;3ª feira;15:30:00;17:30:00;Teórica;12E;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;S;41;3ª feira;09:30:00;11:30:00;Teórica;39A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;S;41;5ª feira;09:30:00;11:30:00;Teórica;39A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;W;80;3ª feira;17:30:00;19:30:00;Teórica;33A;Departamento de Estatística;1o. Semestre de 2017
CE003;Estatística II;W;80;5ª feira;17:30:00;19:30:00;Teórica;33A;Departamento de Estatística;1o. Semestre de 2017
CE008;Introdução à Bioestatística;A;26;6ª feira;10:30:00;12:30:00;Teórica;34A;Departamento de Estatística;1o. Semestre de 2017
CE008;Introdução à Bioestatística;B;23;5ª feira;16:30:00;18:30:00;Teórica;34A;Departamento de Estatística;1o. Semestre de 2017
CE008;Introdução à Bioestatística;C;25;6ª feira;10:30:00;12:30:00;Teórica;34A;Departamento de Estatística;1o. Semestre de 2017
CE008;Introdução à Bioestatística;D;23;5ª feira;16:30:00;18:30:00;Teórica;34A;Departamento de Estatística;1o. Semestre de 2017
CE009;Introdução à Estatística;A;102;6ª feira;15:30:00;17:30:00;Padrão - (PD);13A;Departamento de Estatística;1o. Semestre de 2017
CE009;Introdução à Estatística;A;102;4ª feira;15:30:00;17:30:00;Padrão - (PD);13A;Departamento de Estatística;1o. Semestre de 2017
CE009;Introdução à Estatística;AMB;60;5ª feira;13:30:00;15:30:00;Teórica;23A;Departamento de Estatística;1o. Semestre de 2017
CE009;Introdução à Estatística;AMB;60;3ª feira;13:30:00;15:30:00;Teórica;23A;Departamento de Estatística;1o. Semestre de 2017
CE020;BIOESTATÍSTICA;E;40;4ª feira;13:30:00;15:30:00;Padrão - (PD);32D;Departamento de Estatística;1o. Semestre de 2017
CE020;BIOESTATÍSTICA;E;40;2ª feira;13:30:00;15:30:00;Padrão - (PD);32D;Departamento de Estatística;1o. Semestre de 2017
CE062;TOPICOS ESPECIAIS DE ESTATISTICA II;EST;60;5ª feira;17:30:00;19:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE062;TOPICOS ESPECIAIS DE ESTATISTICA II;EST;60;3ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE064;TOPICOS ESPECIAIS DE ESTATISTICA IV;EST;60;3ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE064;TOPICOS ESPECIAIS DE ESTATISTICA IV;EST;60;5ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE068;Cálculo de Probabilidades A;A;40;4ª feira;15:30:00;17:30:00;Teórica;11A;Departamento de Estatística;1o. Semestre de 2017
CE068;Cálculo de Probabilidades A;A;40;2ª feira;15:30:00;17:30:00;Teórica;11A;Departamento de Estatística;1o. Semestre de 2017
CE071;Análise de Regressão Linear;EST;40;2ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE071;Análise de Regressão Linear;EST;40;4ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE072;Teoria do Risco;EST;40;4ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE072;Teoria do Risco;EST;40;2ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE074;Controle de Processos Industriais;EST;40;3ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE074;Controle de Processos Industriais;EST;40;5ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE077;Análise de Sobrevivência;EST;40;3ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE077;Análise de Sobrevivência;EST;40;5ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE078;Laboratório de Estatística;EST;7;;;;;16A;Departamento de Estatística;1o. Semestre de 2017
CE080;FUNDAMENTOS BÁSICOS PARA ESTATÍSTICA;EST;120;4ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE080;FUNDAMENTOS BÁSICOS PARA ESTATÍSTICA;EST;120;3ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE080;FUNDAMENTOS BÁSICOS PARA ESTATÍSTICA;EST;120;2ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE080;FUNDAMENTOS BÁSICOS PARA ESTATÍSTICA;EST;120;5ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE081;ESTATÍSTICA DESCRITIVA E INFERENCIAL BÁSICA;EST;120;5ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE081;ESTATÍSTICA DESCRITIVA E INFERENCIAL BÁSICA;EST;120;2ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE081;ESTATÍSTICA DESCRITIVA E INFERENCIAL BÁSICA;EST;120;4ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE081;ESTATÍSTICA DESCRITIVA E INFERENCIAL BÁSICA;EST;120;3ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE084;PROBABILIDADES A;EST;50;6ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE084;PROBABILIDADES A;EST;50;2ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE084;PROBABILIDADES A;EST;50;4ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE085;ESTATÍSTICA INFERENCIAL;EST;50;5ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE085;ESTATÍSTICA INFERENCIAL;EST;50;2ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE085;ESTATÍSTICA INFERENCIAL;EST;50;4ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE087;PROBABILIDADES B;EST;50;4ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE087;PROBABILIDADES B;EST;50;2ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE090;MÉTODOS ESTATÍSTICOS MULTIVARIADOS;EST;40;5ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE090;MÉTODOS ESTATÍSTICOS MULTIVARIADOS;EST;40;2ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE090;MÉTODOS ESTATÍSTICOS MULTIVARIADOS;EST;40;4ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE091;MÉTODOS DE PESQUISA;EST;50;6ª feira;19:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE093;LABORATÓRIO A;EST;20;6ª feira;17:30:00;19:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE093;LABORATÓRIO A;EST;20;4ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE093;LABORATÓRIO A;EST;20;2ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE094;LABORATÓRIO B;EST;15;;;;;16A;Departamento de Estatística;1o. Semestre de 2017
CE095;TEORIAS DE AVALIAÇÃO;EST;50;5ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE095;TEORIAS DE AVALIAÇÃO;EST;50;6ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE213;PLANEJAMENTO DE EXPERIMENTOS I;EST;40;3ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE213;PLANEJAMENTO DE EXPERIMENTOS I;EST;40;5ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE219;CONTROLE ESTATISTICO DE QUALIDADE;EST;60;4ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE219;CONTROLE ESTATISTICO DE QUALIDADE;EST;60;2ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE222;PROCESSOS ESTOCASTICOS APLICADOS;EST;40;6ª feira;19:30:00;21:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CE222;PROCESSOS ESTOCASTICOS APLICADOS;EST;40;3ª feira;21:30:00;23:30:00;Teórica;16A;Departamento de Estatística;1o. Semestre de 2017
CD014;GEOMETRIA DESCRITIVA;A;6;2ª feira;07:30:00;09:30:00;Teórica;13A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD014;GEOMETRIA DESCRITIVA;A;6;4ª feira;07:30:00;09:30:00;Prática;13A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD014;GEOMETRIA DESCRITIVA;B;5;4ª feira;07:30:00;09:30:00;Prática;13A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD014;GEOMETRIA DESCRITIVA;B;5;2ª feira;07:30:00;09:30:00;Teórica;13A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD015;DESENHO TECNICO;A;14;4ª feira;13:30:00;15:30:00;Prática;13A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD015;DESENHO TECNICO;A;14;2ª feira;13:30:00;15:30:00;Teórica;13A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD020;GEOMETRIA DESCRITIVA I;EQA;26;5ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD020;GEOMETRIA DESCRITIVA I;EQA;26;3ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD020;GEOMETRIA DESCRITIVA I;EQB;35;3ª feira;09:30:00;11:30:00;Teórica;06A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD020;GEOMETRIA DESCRITIVA I;EQB;35;5ª feira;09:30:00;11:30:00;Prática;06A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD020;GEOMETRIA DESCRITIVA I;PA;36;2ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD020;GEOMETRIA DESCRITIVA I;PA;36;4ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD020;GEOMETRIA DESCRITIVA I;PB;35;2ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD020;GEOMETRIA DESCRITIVA I;PB;35;4ª feira;07:30:00;09:30:00;Teórica;20A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD021;DESENHO TECNICO II;EQA;35;3ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD021;DESENHO TECNICO II;EQA;35;3ª feira;16:30:00;18:30:00;Prática;06A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD021;DESENHO TECNICO II;EQB;35;5ª feira;15:30:00;16:30:00;Teórica;06A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD021;DESENHO TECNICO II;EQB;35;5ª feira;16:30:00;18:30:00;Prática;06A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD027;Expressão Gráfica I;A;40;2ª feira;13:30:00;15:30:00;Teórica;02B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD027;Expressão Gráfica I;A;40;4ª feira;13:30:00;15:30:00;Prática;02B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD027;Expressão Gráfica I;B;40;4ª feira;13:30:00;15:30:00;Prática;02B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD027;Expressão Gráfica I;B;40;2ª feira;13:30:00;15:30:00;Teórica;02B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD027;Expressão Gráfica I;C;40;2ª feira;13:30:00;15:30:00;Teórica;02B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD027;Expressão Gráfica I;C;40;4ª feira;13:30:00;15:30:00;Prática;02B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD027;Expressão Gráfica I;D;40;3ª feira;13:30:00;15:30:00;Teórica;02B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD027;Expressão Gráfica I;D;40;5ª feira;13:30:00;15:30:00;Prática;02B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD027;Expressão Gráfica I;E;40;3ª feira;13:30:00;15:30:00;Teórica;02B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD027;Expressão Gráfica I;E;40;5ª feira;13:30:00;15:30:00;Prática;02B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD029;DESENHO TECNICO I;A;35;2ª feira;13:30:00;15:30:00;Teórica;03A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD029;DESENHO TECNICO I;A;35;4ª feira;13:30:00;15:30:00;Teórica;03A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD029;DESENHO TECNICO I;B;30;5ª feira;13:30:00;15:30:00;Teórica;03A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD029;DESENHO TECNICO I;B;30;3ª feira;13:30:00;15:30:00;Teórica;03A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD029;DESENHO TECNICO I;D;37;2ª feira;09:30:00;11:30:00;Teórica;22B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD029;DESENHO TECNICO I;D;37;4ª feira;09:30:00;11:30:00;Teórica;22B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD029;DESENHO TECNICO I;MN;41;2ª feira;18:30:00;20:30:00;Teórica;105A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD029;DESENHO TECNICO I;MN;41;4ª feira;21:30:00;23:30:00;Prática;105A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD031;Desenho Geométrico I;A;40;2ª feira;13:30:00;15:30:00;Teórica;11A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD031;Desenho Geométrico I;A;40;4ª feira;13:30:00;15:30:00;Prática;11A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD031;Desenho Geométrico I;B;40;4ª feira;19:30:00;21:30:00;Prática;19A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD031;Desenho Geométrico I;B;40;2ª feira;21:30:00;23:30:00;Teórica;19A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD033;Geometria Descritiva I;A;3;3ª feira;09:30:00;11:30:00;Teórica;11A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD033;Geometria Descritiva I;A;3;5ª feira;09:30:00;11:30:00;Prática;11A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD033;Geometria Descritiva I;B;3;3ª feira;09:30:00;11:30:00;Teórica;11A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD033;Geometria Descritiva I;B;3;5ª feira;09:30:00;11:30:00;Prática;11A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD035;Expressão Gráfica III;A;10;4ª feira;07:30:00;09:30:00;Prática;02B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD035;Expressão Gráfica III;A;10;6ª feira;09:30:00;11:30:00;Teórica;02B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD036;Geometria no Ensino;A;50;6ª feira;13:30:00;15:30:00;Teórica;11A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD036;Geometria no Ensino;A;50;6ª feira;15:30:00;17:30:00;Prática;11A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD036;Geometria no Ensino;B;40;6ª feira;19:30:00;21:30:00;Teórica;19A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD036;Geometria no Ensino;B;40;6ª feira;21:30:00;23:30:00;Prática;19A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD037;Trabalho de Conclusão de Curso Para Licenciatura I;A;5;;;;;11A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD037;Trabalho de Conclusão de Curso Para Licenciatura I;B;2;;;;;11A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD038;Trabalho de Conclusão de Curso Para Licenciatura II;A;5;;;;;11A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD038;Trabalho de Conclusão de Curso Para Licenciatura II;B;3;;;;;11A;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD044;Técnicas de Representação Gráfica;A;15;3ª feira;13:30:00;15:30:00;Teórica;12E;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD044;Técnicas de Representação Gráfica;A;15;5ª feira;13:30:00;15:30:00;Prática;12E;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD046;Expressão Gráfica I - Geometria Descritiva;A;35;4ª feira;09:30:00;10:30:00;Teórica;04B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD046;Expressão Gráfica I - Geometria Descritiva;A;35;4ª feira;10:30:00;12:30:00;Prática;04B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD046;Expressão Gráfica I - Geometria Descritiva;B;35;4ª feira;09:30:00;10:30:00;Teórica;04B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD046;Expressão Gráfica I - Geometria Descritiva;B;35;4ª feira;10:30:00;12:30:00;Prática;04B;Departamento de Expressão Gráfica;1o. Semestre de 2017
CD047;Expressão Gráfica II - Desenho Técnico;A;50;4ª feira;15:30:00;16:30:00;Teórica;04B;Departamento de Expressão Gráfica;1o. Semestre de 2017
